 ,Image_ID,ROI_Area,PVALB,VIP,GFRA1,CCKAR,MET,PIEZO1,CHAT,FOXO1,SLC17a7,CDH13,QRFPR,Mab21L1
291,20-62-S1,1289,0,0.233,0,0.465,9.465,2.017,0.776,0.233,4.344,0.233,1.707,0
292,20-62-S1,1005,0.199,16.915,0,0.1,0.299,0.697,0.498,0.1,0.398,0.1,0,0
293,20-62-S1,1562,0.192,0,0,0.064,8.515,1.088,0,0,6.21,0,0.192,0
294,20-62-S1,2281,3.463,0.175,0,0,0.351,0.219,0,0.044,0,0,0,0
295,20-62-S1,1161,0,21.533,0,0,3.359,0.258,0,0,0,0,0,0
296,20-62-S1,784,0,0.383,0,0.765,2.806,1.148,0,0.128,4.464,0.383,0.765,0
297,20-62-S1,1644,0.791,0.061,0,0.061,1.034,0.122,0,0,7.968,0,0.122,0.061
298,20-62-S1,1473,0.272,2.783,5.024,10.455,1.358,0.883,0,0,12.831,5.363,4.752,0
299,20-62-S1,497,0,0,0,0,1.408,0.805,0,0,0.402,0,0,0
300,20-62-S1,1126,0,0.089,0,0,1.51,0.977,0,0,0.444,0,0.089,0
301,20-62-S1,1333,0.225,0,0,0.075,9.752,0.15,0,0,11.853,0.15,0.15,0
302,20-62-S1,2352,0.043,0.723,0,0.043,0.723,1.148,0,0.085,7.781,0.043,0.808,0.043
303,20-62-S1,2045,0.098,0.098,0,0.098,0.88,2.054,0.538,0,2.005,0.147,1.565,0
304,20-62-S1,1286,0,0,0,0,0.389,2.566,0,0,0,0.544,0.156,0
305,20-62-S1,516,0,0,0,0,6.008,2.326,0,0,2.519,0.775,0.194,0.194
306,20-62-S1,1943,0.051,0.051,0,0.051,0.566,0.823,0,0.051,6.022,0,0.103,0.051
307,20-62-S1,2598,0.154,0,0,0,4.003,1.386,0,0.038,10.547,0,0.231,0.038
308,20-62-S1,1568,0.446,0,0,0,7.462,0.128,0,0,3.954,1.212,0.064,0
309,20-62-S1,1687,0,0,0,0.059,6.639,0.889,0,0,10.255,0.356,0.178,0
310,20-62-S1,1320,0,0,0,0.152,22.273,0.909,0.076,0.076,14.848,1.364,0.303,0
311,20-62-S1,1618,0.124,0,0,0.062,9.023,0.618,0,0,4.45,0.371,0,0.062
312,20-62-S1,2231,0.403,0.134,0,0,2.062,0.762,0,0,3.81,0,0.314,0
313,20-62-S1,3119,0.256,0.256,0,0.16,1.25,2.853,1.122,0,8.881,0.064,3.046,0.224
314,20-62-S1,1874,0.053,0,0,0.053,1.601,1.494,0,0,5.763,0.32,0.107,0.053
315,20-62-S1,110,0,0,0,0,7.273,0,0,0,10,0.909,0,0
316,20-62-S1,671,0.149,0,0,0,2.534,0.894,0,0,0.596,0,0.149,0
317,20-62-S1,2635,0.114,0,0,0.038,1.139,1.442,0,0.076,3.909,0,0.076,0
318,20-62-S1,2111,0.142,0.047,0,0.284,1.895,0.711,0,0,6.585,0,0.189,0
319,20-62-S1,260,0,0,0,0,3.077,1.154,0,0,1.154,0,0.385,0
320,20-62-S1,2797,0.25,0,0,0.072,0.286,0.501,0,0,0.608,0.107,0.072,0.072
321,20-62-S1,1709,0,0,0,0,7.782,0.468,0,0.059,4.681,0,0.234,0
322,20-62-S1,1226,0,22.268,0,0.082,0.163,2.61,0,0,0.163,0,0.082,0
323,20-62-S1,1059,0,0,0,0,9.726,1.039,0,0,4.249,0,0,0
324,20-62-S1,1247,0,0.16,0,0.321,9.463,1.363,0,0,11.067,1.524,0.321,0
325,20-62-S1,947,0,49.314,45.301,47.413,1.267,1.267,0.106,25.026,58.606,59.873,55.121,20.591
326,20-62-S1,2518,0,0,0,0,2.224,0.516,0,0,9.73,0.04,0.119,0
327,20-62-S1,2434,0,0,0,0.082,5.136,0.657,0,0,3.41,1.931,0.041,0
328,20-62-S1,1351,0.148,0,0,0,7.772,2.073,0,0,2.295,0.518,0.074,0
329,20-62-S1,1455,0,0,0,0,0.412,3.368,0,0,0.137,0.619,0,0.069
330,20-62-S1,1654,18.622,0,0,0,1.693,0.484,0,0.121,1.33,0.121,0.181,0
331,20-62-S1,1364,0,0,0,0.147,0.367,2.566,0,0,0.66,0,0,0
332,20-62-S1,1818,0,0,0,0,1.54,0.55,0,0,12.816,0,0.055,0
333,20-62-S1,1733,0,0.231,0,0.231,2.193,0.981,0,0,2.02,0,0.173,0
334,20-62-S1,1435,0.139,0,0,0,4.46,0.488,0,0,7.944,1.394,0.139,0
335,20-62-S1,1593,0,0.126,0,0,5.964,1.444,0.063,0,13.559,0.188,0.188,0.126
336,20-62-S1,1396,0.143,0,0,0,6.662,0.716,0,0,1.719,0,0,0
337,20-62-S1,1671,0.12,0,0,0.06,6.703,1.915,0.06,0.06,10.054,0.12,0.12,0
338,20-62-S1,1462,0.616,52.873,52.326,56.019,1.163,2.941,0.137,32.49,62.791,65.39,49.042,30.027
339,20-62-S1,2199,0,0.045,0,0.045,3.82,0.546,0,0.045,9.004,0.091,0.136,0.045
340,20-62-S1,195,0,0,0,0,5.128,0.513,0,0,1.538,0,0,0
341,20-62-S1,290,0,0,0,0,0.69,0.69,0,0,0.69,0.345,0,0
342,20-62-S1,830,0.241,0,0,0,2.651,0.482,0,0,0.12,0,0,0.12
343,20-62-S1,1495,0,0,0,0.134,6.154,0.401,0,0,13.512,0.201,0.201,0
344,20-62-S1,2849,0,0,0,0,1.018,0.702,0.035,0,7.055,0,0.14,0.07
345,20-62-S1,1368,0,0,0,0.219,0.073,0.365,0,0,2.485,0,0.073,0.073
346,20-62-S1,1738,0,0.115,0,0,0.575,1.093,0,0,4.603,0.173,0.058,0
347,20-62-S1,1290,0,0.155,0,0,1.473,1.163,0.233,0.078,3.798,0.155,0.155,0
348,20-62-S1,2536,0.237,0,0,0,0.513,0.71,0,0.039,6.546,0.473,0.237,0
349,20-62-S1,1458,0,0,0,0.137,0.343,2.949,0,0,0,0.069,0.137,0
350,20-62-S1,1514,0.066,0,0,0,13.012,1.915,0.132,0.198,8.256,1.057,0,0
351,20-62-S1,1377,0.145,15.396,0,0,1.452,0.218,0,0,0.073,0.799,0,0
352,20-62-S1,1830,0,3.934,0,0,0.71,0.984,0.601,0,12.24,0.601,0,0
353,20-62-S1,2420,0.785,0,0,0.165,3.636,1.033,0.041,0,2.107,0,0.124,0
354,20-62-S1,882,0,0.227,0,0,0.68,0.68,1.587,0,7.71,0.34,0.454,0
355,20-62-S1,1242,0.081,0,0,0,1.852,1.369,0,0.081,1.047,0,0,0
356,20-62-S1,2486,0.08,0.241,0,0.121,2.011,2.092,0,0,13.958,0.08,0.402,0
357,20-62-S1,1600,4.875,0,0,0,1.438,0.688,0,0.062,2.188,0.188,0.062,0
358,20-62-S1,636,0.629,0,0,0,2.044,2.201,0.157,0.157,9.277,0,0.157,0
359,20-62-S1,1307,0.383,6.35,0,0.077,0.612,0.689,0,0.077,0.23,0.536,0.306,0
360,20-62-S1,1192,0.336,0,0,0,4.279,1.846,0,0.168,4.027,0,0.168,0
361,20-62-S1,1485,0,0,0,0.067,1.077,0.337,0,0,4.646,0,0.135,0
362,20-62-S1,1365,0.147,0,0,0,2.564,1.099,0,0,1.172,0,0.147,0
363,20-62-S1,818,0,0,0,0.122,0.122,0,0,0,0.489,0.244,0,0
364,20-62-S1,1970,0,0,0,0,14.061,0.863,0,0,6.447,0.152,0,0
365,20-62-S1,1016,0,0.098,0.197,0.098,2.264,1.476,0,0,2.362,0.492,0.394,0
366,20-62-S1,1341,0,37.584,0,0,0.298,0.597,1.417,0.075,2.312,0.075,0.373,0
367,20-62-S1,1339,0,0.373,0,0.075,7.095,1.792,0,0,7.319,0,0,0.075
368,20-62-S1,2307,0.173,0.13,0,0.347,0.607,0.694,0.043,0,14.608,0.217,0.043,0
369,20-62-S1,656,0.305,4.116,0,0.305,1.677,6.402,0.152,0,3.201,1.524,1.22,0
370,20-62-S1,1682,0,1.07,0.119,0.773,7.61,1.308,0.595,0.416,9.869,0.773,1.249,0.059
371,20-62-S1,798,0,0,0,0,4.637,0.501,0,0,8.145,0,0.251,0
372,20-62-S1,1478,0.203,0,0,0,12.449,0.474,0,0,5.886,0.677,0.068,0
373,20-62-S1,864,0.116,0,0,0.116,5.903,0.694,0,0,3.819,0,0.347,0.116
374,20-62-S1,863,0,19.699,0,0.232,4.635,0.811,2.665,0.116,2.781,1.854,0,0.463
375,20-62-S1,1101,0.817,0,0,0.091,0.817,3.996,0.182,0,9.173,0.636,0.636,0
376,20-62-S1,618,0.162,0.324,0,0,0.647,1.294,0,0,4.207,0.162,0.162,0
377,20-62-S1,1326,0,0,0,0,0.754,1.659,0,0,0.075,0.151,0,0
378,20-62-S1,826,0.121,0,0,0,3.632,0,0,0,1.453,0,0.121,0
379,20-62-S1,1625,0.185,46.277,45.908,52.062,2.831,2.154,0,14.277,52.985,56.431,49.723,18.831
380,20-62-S1,1553,0.064,0,0,0.064,0.837,1.159,0,0,2.125,0.193,0.258,0
381,20-62-S1,1602,1.373,0,0,0,6.991,1.248,0.062,0.062,12.859,0.437,0.687,0.062
382,20-62-S1,1208,0.331,0,0,0,0.166,0.579,0,0.083,7.616,0,0.248,0
383,20-62-S1,1626,0.062,0,0,0,0.923,0.738,0,0,8.61,0.123,0.369,0
384,20-62-S1,1596,0,0.501,0,0,3.822,0.752,0,0,0.689,0.125,0.188,0
385,20-62-S1,570,0.175,0,0,0,8.772,0.702,0,0,3.333,0,0,0
386,20-62-S1,743,0,0,0,0,0.135,0.269,0,0,1.48,0.808,0.135,0
387,20-62-S1,1890,0,0,0,0.106,3.386,1.323,0.053,0,10.582,0.159,0.159,0
388,20-62-S1,1045,0,0,0,0,1.053,0.67,0,0,2.584,0,0,0
389,20-62-S1,2616,0.038,0,0,0.076,3.287,1.185,0,0,8.563,0.038,0.268,0
390,20-62-S1,1127,0.177,0,0,0,1.686,0,0.089,0,0.444,0,0,0
391,20-62-S1,1108,0.181,0.09,0,0.09,5.957,0.812,0,0,2.708,0,0.09,0
392,20-62-S1,2065,0,0.048,0,0.097,1.211,1.162,0.097,0.048,7.603,0,0.484,0.048
393,20-62-S1,729,0,0,0,0,0.549,0.274,0.137,0,2.881,0,0.274,0
394,20-62-S1,2545,0.157,0,0,0,8.173,1.218,0.039,0,2.908,0,0.196,0.039
395,20-62-S1,1370,0.073,0.073,0,0.073,0.657,1.825,0.219,0,5.109,0,0,0.073
396,20-62-S1,2149,0.047,0.047,0,0.093,5.398,0.279,0,0,2.327,0,0.14,0
397,20-62-S1,2763,0,0,0,0,3.257,0.434,0,0,3.836,0,0.109,0
398,20-62-S1,2331,8.966,0,0,0,1.03,0.686,0,0.043,2.317,0,0.043,0
399,20-62-S1,2746,0,0.036,0,0.073,2.367,0.655,0,0.036,0.947,0,0.073,0.036
400,20-62-S1,328,0,0,0,0,2.134,2.744,0,0.305,5.488,0,0.305,0.305
401,20-62-S1,1008,0.298,12.599,0,0,0.397,0,1.091,0,0.099,0.198,0,0
402,20-62-S1,1606,0.125,0.062,0,0.062,1.557,0.934,0,0.062,2.242,0.062,0,0.125
403,20-62-S1,1842,0,0.109,0,0.054,7.655,0.923,0,0,5.049,0,0.434,0
404,20-62-S1,185,0,0,0,0,0,0,0,0,1.622,0,0,0
405,20-62-S1,857,0,17.153,0,0,1.05,0.35,0.117,0.117,0.467,1.4,0.117,0
406,20-62-S1,1573,0,0,0,0,1.399,0.381,0,0,3.051,0,0.064,0
407,20-62-S1,1657,0.06,0.06,0,0.121,0.966,1.147,0,0.06,6.82,0.121,0.302,0
408,20-62-S1,1841,0.163,0,0,0.054,0.435,1.358,0.054,0.163,3.042,12.656,0.815,0.054
409,20-62-S1,869,0.115,0,0,0,0.69,0.575,0,0,0.345,0.806,0.115,0
410,20-62-S1,1342,0,0,0,0,1.118,0.969,0,0.075,0.075,0,0.075,0
411,20-62-S1,992,0.403,0,0,0,1.008,0.101,0,0,0.403,0,0.101,0.403
412,20-62-S1,70,0,0,0,0,0,0,0,0,0,0,0,0
413,20-62-S1,1716,0.117,0,0,0.058,0.35,1.515,0.058,0.117,8.392,0,0.408,0
414,20-62-S1,1695,15.811,0,0,0.177,3.481,2.065,0.059,0,7.611,0.649,0.059,0
415,20-62-S1,269,0,0,0,0,1.859,1.115,0,0,2.974,0.372,0,0
416,20-62-S1,2113,1.514,0.379,0,0.047,1.278,1.467,0,0.142,9.986,0.805,0.095,0.047
417,20-62-S1,585,0,0,0,0,6.496,0.513,0,0,2.906,0,0,0
418,20-62-S1,1457,0.069,46.122,41.318,49.554,3.02,1.579,0,6.452,49.279,53.741,54.084,5.491
419,20-62-S1,2200,16.773,0,0,0.136,0.909,0.818,0.045,0.045,7.045,0,0.318,0.045
420,20-62-S1,2321,0.603,0,0,0,1.206,0.776,0,0,2.197,0,0.172,0
421,20-62-S1,2338,0.086,0.043,0,0.043,0.898,0.898,0,0.043,6.929,0,0.128,0
422,20-62-S1,2208,0,0.045,0,0.045,7.428,1.359,0,0,3.533,1.766,0.226,0
423,20-62-S1,2141,0.234,0.093,0,0,0.14,1.261,0.14,0,4.204,0,0.047,0.093
424,20-62-S1,2090,0,0,0,0,1.196,0.909,0,0,9.856,0,0.048,0
425,20-62-S1,1680,0,0,0,0.06,4.167,1.071,0.06,0,4.405,0.179,0.119,0
426,20-62-S1,1611,0,0,0,0,4.407,1.428,0.062,0.062,0.621,1.8,0,0
427,20-62-S1,1913,0.052,0,0,0.105,6.012,1.568,0.209,0.052,4.6,0,0.261,0
428,20-62-S1,1418,0.071,0,0,0.141,0.564,0.846,0.071,0,0.776,0,0.282,0
429,20-62-S1,22,0,0,0,0,0,4.545,0,0,0,0,0,0
430,20-62-S1,1799,0.056,0.056,0,0.056,11.006,0.611,0,0.111,8.838,0.056,0.222,0
431,20-62-S1,1222,0.082,0,0,0,0.245,0.409,0,0,6.383,0.573,0.245,0
432,20-62-S1,1854,0,3.883,0,0,0.971,1.348,0.108,0.054,11.704,0.324,0.27,0
433,20-62-S1,659,0,0,0,0,7.891,0,0,0,1.366,0,0,0
434,20-62-S1,1531,0,0,0,0,1.96,0.523,0,0,6.27,0.065,0.065,0
435,20-62-S1,1273,0,0,0,0,1.414,0.707,0,0,6.441,0.079,0.157,0.079
436,20-62-S1,1135,0,3.524,3.084,10.308,1.85,0.529,0.088,0,13.216,13.128,10.132,0
437,20-62-S1,2016,0.149,0,0,0.05,0.446,0.744,0,0,8.829,0.099,0.099,0
438,20-62-S1,1493,0.067,0.335,0,0,5.425,0.67,0,0,8.573,0.067,1.674,0
439,20-62-S1,1924,0.208,0,0,0.156,6.913,1.195,0.052,0.052,6.237,0,0.208,0
440,20-62-S1,1045,2.775,0.096,0,0,0.861,0.861,0,0,3.254,0,0.191,0
441,20-62-S1,1703,0,0.117,0,0.176,0.235,0.47,0.705,0,2.877,0.059,0.47,0
442,20-62-S1,673,0,0,0,0,0.297,0.297,0.297,0,0.594,0,0,0
443,20-62-S1,1597,0.313,0,0,0,6.262,0.313,0,0,2.943,0,0.063,0.063
444,20-62-S1,1783,0.056,0,0,0.056,0.449,1.066,0.056,0,4.992,0,0.224,0.056
445,20-62-S1,102,0,0,0,0,0,0,0,0,0,0,0,0
446,20-62-S1,458,0,0,0,0,2.183,0.218,0,0,0,0,0,0
447,20-62-S1,1905,0.262,0.052,0,0,7.454,0.892,0,0,3.57,0,0.105,0.052
448,20-62-S1,1007,0,0,0,0.099,0.894,0.099,0,0,1.49,0,0.199,0
449,20-62-S1,2228,0.404,0,0,0,3.725,0.943,0,0,8.034,0.09,0.314,0
450,20-62-S1,2187,0,0,0,0.091,3.978,1.509,0.229,0.046,13.123,0.183,0.32,0.046
451,20-62-S1,2313,0.389,0,0,0.043,0.778,1.686,1.167,0.043,4.28,0,0.908,0
452,20-62-S1,1174,1.022,0,0,0,4.429,0.256,0,0,7.751,0,0,0
453,20-62-S1,406,0.493,0,0,0.246,7.389,0.493,0,0,4.187,3.695,0,0
454,20-62-S1,1374,0,0,0,0,4.44,1.164,0,0.073,1.31,0.146,0.073,0.073
455,20-62-S1,1409,0.142,0,0,0.142,0.071,0.284,0,0,0.142,0.355,0.142,0
456,20-62-S1,2561,0,0,0,0,0.469,0.937,0,0.039,9.137,0.586,0.039,0
457,20-62-S1,1497,0,0,0,0.067,0.067,1.737,0,0,3.006,0.401,0.2,0
458,20-62-S1,423,0,0,0,0,1.655,0.473,0,0,0.946,0,0,0
459,20-62-S1,1602,0.499,0,0,0,1.186,1.124,0,0,2.747,0,0,0
460,20-62-S1,1447,0,0.138,0,0.069,2.557,0.553,0,0.069,2.972,0,0.207,0
461,20-62-S1,1526,0,0.328,0,0.066,8.847,1.507,0.066,0,8.912,0,0.328,0.066
462,20-62-S1,266,0,0,0,0,2.256,0,0,0,1.128,0,0,0
463,20-62-S1,2414,23.985,0,0,0.041,1.533,0.704,0,0.497,0.953,0.621,0.124,0
464,20-62-S1,2088,30.22,0,0,0.287,1.437,0.766,0.096,0.048,3.209,0.575,0.479,0
465,20-62-S1,1147,0,0.087,0,0,6.364,1.221,0,0,1.569,0.087,0.262,0
466,20-62-S1,815,0.123,0.123,0,0.123,11.166,1.104,0.245,0.368,10.552,0.859,0.491,0
467,20-62-S1,1549,0.258,0.065,0,0,1.549,0.258,0,0,1.356,13.944,0,0.194
468,20-62-S1,2008,0,0.05,0,0,0.349,0.448,0,0.05,10.508,0.697,0.249,0
469,20-62-S1,1970,0.102,0,0,0.102,0.609,1.015,0.051,0,10.152,0.051,0.305,0
470,20-62-S1,1584,0.126,0.063,0,0,3.283,2.652,0,0,2.21,0.631,0.189,0
471,20-62-S1,2106,5.461,0.047,0,0.047,0.237,1.33,0,0,0.902,0.047,0.047,0.095
472,20-62-S1,2415,0,6.17,0,0,1.242,0.663,0.455,0.124,10.228,0.29,0.083,0
473,20-62-S1,1493,0.134,0,0,0.067,3.349,1.942,0.067,0,3.349,0,1.072,0
474,20-62-S1,611,0,0,0,0.164,0,1.637,0,0,4.255,0,0.327,0
475,20-62-S1,2448,0.041,0.123,0,0.204,0.49,1.879,0.449,0.041,10.253,0.245,2.206,0.082
476,20-62-S1,1078,0,0.093,0,0,1.299,1.855,0,0.093,0.464,0.093,0.093,0
477,20-62-S1,798,0,0,0,0,2.13,0.501,0,0,2.882,0,0.251,0
478,20-62-S1,779,0.642,0,0,0,3.851,0.513,0.128,0.128,6.033,0,0.513,0
479,20-62-S1,520,0,0,0,0,0.769,0.577,0,0,5.962,0,0,0
480,20-62-S1,1950,0.051,0,0,0.051,0.667,0.821,0,0,4.872,0,0.051,0
481,20-62-S1,1749,0.172,0,0,0,3.373,0.457,0,0,5.66,0,0,0
482,20-62-S1,1692,0,0,0,0,1.359,1.714,0,0.059,11.82,0.236,0.118,0
483,20-62-S1,1364,0,0,0,0,1.466,0.587,0,0.073,2.493,0,0,0
484,20-62-S1,2106,23.362,0,0,0.095,2.517,0.855,0,0.047,2.802,0.095,0.142,0.19
485,20-62-S1,1499,0,0,0,0,3.202,0.934,0.067,0,6.671,0.267,0,0.067
486,20-62-S1,1440,0,0.139,0,0,0,0.556,0,0,1.042,0,0.417,0
487,20-62-S1,1460,0,0,0,0,1.781,2.74,0.068,0,0.479,0.068,0,0
488,20-62-S1,140,0,0,0,0,1.429,0,0,0,0.714,0,0,0
489,20-62-S1,1540,0,0.13,0,0,0.455,0.584,0,0,4.091,0,0,0
490,20-62-S1,1197,0.084,0,0,0,1.671,0.501,0.084,0,1.754,0,0,0
491,20-62-S1,2742,0.109,0.036,0,0.255,1.459,1.787,0.584,0.109,5.106,0.073,1.495,0.073
492,20-62-S1,2161,0,0.046,0,0,5.877,0.972,0,0,3.008,0,0.046,0.093
493,20-62-S1,1825,0.055,0,0,0.055,8.767,0.164,0,0.055,5.315,0,0,0
494,20-62-S1,1832,0.109,0,0,0,4.421,0.71,0,0.055,11.299,0.109,0.328,0
495,20-62-S1,1635,0.122,0,0,0,0.183,0.306,0.061,0,1.957,0,0,0
496,20-62-S1,1240,0,12.177,0,0,0.323,0,0.726,0,0.565,0.081,0,0
497,20-62-S1,1666,0,0,0,0,1.08,0.78,0,0,0.18,0.18,0.06,0
498,20-62-S1,1081,0,0,0,0,0.648,0.74,0,0,2.498,0,0.093,0
499,20-62-S1,1455,15.258,0.069,0,0.275,0.344,1.443,0,0,0.756,0.275,0.137,0.069
500,20-62-S1,854,0,0,0,0,0.234,4.567,0,0,1.054,0.937,0,0
501,20-62-S1,1068,0.375,0,0,0.094,4.869,1.217,0,0,2.434,0,0.187,0
502,20-62-S1,1144,18.357,0,0,0.087,0.437,0.874,0,0,0.175,0.262,0.175,0.087
503,20-62-S1,1621,0.679,0,0,0.123,1.295,1.481,0,0,1.295,0,0.494,0.185
504,20-62-S1,1013,0,0,0,0,0.197,0.592,0.099,0.099,2.172,0,0.197,0
505,20-62-S1,689,0,0,0,0,0.581,0.29,0,0,3.338,0,0,0
506,20-62-S1,1471,0.136,0.068,0,0,3.127,0.612,0.068,0,2.515,0,0,0
507,20-62-S1,2301,0.087,0,0,0.043,4.607,1.086,0,0,10.821,0.174,0.217,0
508,20-62-S1,1411,0.071,0,0,0.213,6.804,1.276,0,0.142,3.402,0.071,0.213,0
509,20-62-S1,1746,0.859,0,0,0,4.582,1.203,0.057,0.115,5.269,0.057,0.172,0
510,20-62-S1,1983,0,0,0,0,0.202,0.454,0,0,8.27,0,0.151,0
511,20-62-S1,2961,0.169,0.101,0,0.101,1.283,0.304,0,0,2.769,0.034,0.101,0
512,20-62-S1,2344,0.853,0,0,0.085,0.341,1.195,0.213,0,0.171,0.128,0.384,0
513,20-62-S1,428,0,0,0,0.234,2.336,0.467,0,0,8.178,0,0,0.467
514,20-62-S1,685,0.73,0,0,0,3.066,0,0,0.146,5.985,0.146,0,0
515,20-62-S1,2118,0,0,0,0,0,0.567,0,0.094,3.305,0.047,0.472,0
516,20-62-S1,1677,0.477,0,0,0.119,0.239,0.477,0,0,1.014,0,0.119,0
517,20-62-S1,1619,0,0,0,0,0.494,0.618,0.309,0,2.347,0.247,0.124,0
518,20-62-S1,1547,0.129,0.129,0,0.065,0.905,0.452,0,0.065,3.232,0,0.129,0
519,20-62-S1,2189,0,0.183,0,0.137,7.492,0.777,0,0,10.507,1.553,0.137,0
520,20-62-S1,1445,0,0,0,0,0.9,0.484,0,0,2.491,0.208,0,0
521,20-62-S1,1938,0,0.052,0,0.052,1.187,0.826,0,0.052,11.662,0.052,0.103,0
522,20-62-S1,1398,0.072,7.296,0,0,0.143,0.715,0,0,1.359,0.358,0.072,0.072
523,20-62-S1,924,0.433,0,0,0.108,0.649,0.216,0,0,9.74,0,0,0
524,20-62-S1,1099,0.91,0.182,0,0,2.73,0.273,0,0,1.82,0,0.182,0
525,20-62-S1,1306,0,0,0,0.077,0.613,0.536,0,0.23,1.455,16.462,0,0
526,20-62-S1,1944,0.103,0,0,0.051,1.646,0.617,0.412,0.154,2.058,0.051,0.257,0.051
527,20-62-S1,1550,0,0,0,0.065,6.065,0.323,0,0,8.323,0,0.194,0
528,20-62-S1,461,0.217,0,0,0,5.64,2.169,0.217,0.217,2.169,0,0,0
529,20-62-S1,721,1.11,0,0,0.139,5.964,0.416,0,0,2.913,0,0,0
530,20-62-S1,1910,0.157,0,0,0.157,0.471,0.262,0,0,4.974,0.157,0,0
531,20-62-S1,895,0,0.223,0,0,0.782,0.223,0,0.112,4.358,0,0.112,0
532,20-62-S1,2840,0.07,0,0,0.035,1.408,1.796,0,0,11.585,0.106,0.458,0.035
533,20-62-S1,1114,0.269,0,0,0,1.167,1.167,0,0.09,5.296,0,0.18,0
534,20-62-S1,2118,0,0,0,0.047,0.283,0.283,0,0.047,8.593,0.047,0.047,0.142
535,20-62-S1,2082,0.144,0,0,0.048,2.209,0.913,0.144,0,5.235,0,0.288,0
536,20-62-S1,1485,0,0,0,0.067,0.606,0.875,0,0,0.875,0,0.337,0
537,20-62-S1,1881,0.266,0.106,0,0,0.797,0.532,0,0,0.904,0,0.106,0
538,20-62-S1,1495,0,5.819,0,0,1.271,0.602,1.672,0,1.137,1.003,0.201,0
539,20-62-S1,2036,14.882,0.049,0,0.196,1.375,0.737,0.049,0.246,2.014,0.049,0.295,0
540,20-62-S1,1896,0.105,0,0,0,1.055,0.633,0,0,4.747,0,0.053,0
541,20-62-S1,936,0,0.107,0,0,4.274,0.107,0,0,3.312,0,0,0
542,20-62-S1,1019,0,0,0,0.294,1.079,1.374,0,0,11.286,0.294,0.589,0
543,20-62-S1,1781,0,0,0,0.056,4.043,0.674,0,0.056,11.96,0.168,0.056,0
544,20-62-S1,2418,0.124,0.041,0,0,2.151,0.62,0,0,2.44,0,0.248,0
545,20-62-S1,1840,0,0.109,0,0,0.38,0.815,0,0,7.989,0,0.054,0
546,20-62-S1,2306,0,0.173,0,0.043,2.949,0.434,0,0.043,6.895,0,0.13,0.043
547,20-62-S1,248,0.403,0,0,0.403,6.048,0,0,0,8.065,0,0,0
548,20-62-S1,1472,0.136,0.34,0,0,0.815,1.427,0,0,3.261,0,0.068,0
549,20-62-S1,1469,0,0.068,0,0,6.535,0.749,0,0,8.986,0,0.068,0
550,20-62-S1,1515,0.726,0.858,0,0.066,0.99,0.528,0.132,0.066,2.244,0,0.132,0
551,20-62-S1,1383,0.217,0.072,0,0,0.868,0.795,0,0,8.243,0,0.145,0
552,20-62-S1,2332,0.214,0.043,0,0.043,0.429,1.029,0,0,9.134,0.043,0.986,0.043
553,20-62-S1,2015,0.248,0.05,0,0,0.199,0.695,0,0.05,5.31,0.05,0.149,0
554,20-62-S1,1862,0.107,0,0,0,4.726,0.806,0.215,0,10.365,0,0.644,0
555,20-62-S1,1592,0,0,0,0.063,1.193,2.261,0,0,2.324,0.126,0.251,0
556,20-62-S1,1073,0,1.212,0,0.186,2.796,0.652,0.466,0,1.584,1.305,0,0
557,20-62-S1,2753,0,0,0,0.109,1.271,1.053,0.036,0,1.09,4.94,0.073,0
558,20-62-S1,152,0,0,0,0,0,1.316,0,0,0.658,0,0.658,0
559,20-62-S1,2623,0.877,1.144,0,0.076,1.106,0.953,0.076,0,7.32,0,0.724,0
560,20-62-S1,1720,0.174,0.058,0,0,1.919,0.058,0,0.174,1.395,0,0,0
561,20-62-S1,1312,0,0.381,0,0.076,1.372,0.686,0.152,0,4.573,0.076,0,0
562,20-62-S1,575,0,0,0,0,4.174,3.826,0,0,4.174,0.696,0,0.174
563,20-62-S1,801,0.25,0,0,0,1.498,0.749,0,0,1.373,0.25,0.25,0
564,20-62-S1,716,0.419,0,0,0,0.559,0.279,0,0,3.771,0,0,0
565,20-62-S1,1528,0.065,0,0,0,4.908,1.178,0,0,10.079,0,0.654,0
566,20-62-S1,1570,0,0,0,0.064,8.089,0.637,0,0.064,7.771,0,0.064,0
567,20-62-S1,1693,0,0,0,0,11.282,1.122,0,0,6.32,0.532,0.177,0
568,20-62-S1,2298,0.522,0.174,0,0.174,0.696,1.088,0.087,0,3.22,0.218,0.479,0
569,20-62-S1,1957,21.308,0,0,0,2.044,0.46,0,0.051,2.453,0.102,0,0
570,20-62-S1,1550,0.194,0.129,0,0,0,1.484,0,0.065,2.065,0.452,0.129,0
571,20-62-S1,2637,0.493,0,0,0.076,0.076,1.365,0.038,0,0.265,26.28,0.19,0
572,20-62-S1,1378,0,0.363,0,0.508,4.79,1.524,0.073,0.218,3.919,0.726,0.798,0
573,20-62-S1,2148,0.047,0,0,0,1.955,0.652,0.047,0.047,1.443,0,0.466,0
574,20-62-S1,1414,0,0,0,0,2.122,0.707,0,0,1.697,0,0,0
575,20-62-S1,1363,0,0,0,0.073,1.247,0.88,0,0,1.541,0.073,0,0
576,20-62-S1,1481,0.54,0,0,0.068,5.199,0.54,0,0.203,7.63,0.135,0.135,0
